Component Pins:
Owner   Type  Dir         Value  Name
    37  bit   OUT         FALSE  lcec.0.y2-axis.din-6
    37  bit   OUT         FALSE  lcec.0.y2-axis.din-7
    37  bit   OUT         FALSE  lcec.0.y2-axis.din-home
    37  bit   OUT         FALSE  lcec.0.y2-axis.din-neg-lim
    37  bit   OUT         FALSE  lcec.0.y2-axis.din-pos-lim
    37  bit   IN          FALSE  lcec.0.y2-axis.dout-d01
    37  bit   IN          FALSE  lcec.0.y2-axis.dout-d02
    37  bit   IN          FALSE  lcec.0.y2-axis.dout-d03
    37  bit   IN          FALSE  lcec.0.y2-axis.dout-d04
    37  u32   I/O    0xFFFFFFFF  lcec.0.y2-axis.enc-ext-hi
    37  u32   I/O    0xFFFFFFFF  lcec.0.y2-axis.enc-ext-lo
    37  bit   I/O         FALSE  lcec.0.y2-axis.enc-index-ena
    37  bit   OUT          TRUE  lcec.0.y2-axis.enc-on-home-neg
    37  bit   OUT         FALSE  lcec.0.y2-axis.enc-on-home-pos
    37  float OUT             0  lcec.0.y2-axis.enc-pos
    37  float OUT  -5.960464e-08  lcec.0.y2-axis.enc-pos-abs
    37  float OUT  -5.960464e-08  lcec.0.y2-axis.enc-pos-enc
    37  bit   IN          FALSE  lcec.0.y2-axis.enc-pos-reset
    37  s32   OUT            -1  lcec.0.y2-axis.enc-raw
    37  u32   OUT    0xFFFFFFFF  lcec.0.y2-axis.enc-ref-hi
    37  u32   OUT    0xFFFFFFFF  lcec.0.y2-axis.enc-ref-lo
    37  u32   I/O    0x00000000  lcec.0.y2-axis.extenc-ext-hi
    37  u32   I/O    0x00000000  lcec.0.y2-axis.extenc-ext-lo
    37  bit   I/O         FALSE  lcec.0.y2-axis.extenc-index-ena
    37  bit   OUT          TRUE  lcec.0.y2-axis.extenc-on-home-neg
    37  bit   OUT          TRUE  lcec.0.y2-axis.extenc-on-home-pos
    37  float OUT             0  lcec.0.y2-axis.extenc-pos
    37  float OUT             0  lcec.0.y2-axis.extenc-pos-abs
    37  float OUT             0  lcec.0.y2-axis.extenc-pos-enc
    37  bit   IN          FALSE  lcec.0.y2-axis.extenc-pos-reset
    37  s32   OUT             0  lcec.0.y2-axis.extenc-raw
    37  u32   OUT    0x00000000  lcec.0.y2-axis.extenc-ref-hi
    37  u32   OUT    0x00000000  lcec.0.y2-axis.extenc-ref-lo
    37  bit   OUT          TRUE  lcec.0.y2-axis.slave-online
    37  bit   OUT          TRUE  lcec.0.y2-axis.slave-oper
    37  bit   OUT         FALSE  lcec.0.y2-axis.slave-state-init
    37  bit   OUT          TRUE  lcec.0.y2-axis.slave-state-op
    37  bit   OUT         FALSE  lcec.0.y2-axis.slave-state-preop
    37  bit   OUT         FALSE  lcec.0.y2-axis.slave-state-safeop
    37  bit   OUT          TRUE  lcec.0.y2-axis.srv-at-speed
    37  bit   IN          FALSE  lcec.0.y2-axis.srv-enable
    37  bit   IN          FALSE  lcec.0.y2-axis.srv-enable-volt
    37  bit   OUT         FALSE  lcec.0.y2-axis.srv-fault ==> SRV-fault-y2
    37  bit   IN          FALSE  lcec.0.y2-axis.srv-fault-reset <== machine-is-on
    37  bit   IN          FALSE  lcec.0.y2-axis.srv-halt
    37  bit   OUT         FALSE  lcec.0.y2-axis.srv-limit-active
    37  bit   OUT          TRUE  lcec.0.y2-axis.srv-on-disabled
    37  bit   OUT         FALSE  lcec.0.y2-axis.srv-oper-enabled
    37  u32   OUT    0x00000008  lcec.0.y2-axis.srv-operation-mode
    37  float IN              0  lcec.0.y2-axis.srv-pos-cmd
    37  bit   IN          FALSE  lcec.0.y2-axis.srv-quick-stop
    37  bit   OUT          TRUE  lcec.0.y2-axis.srv-quick-stoped
    37  bit   OUT         FALSE  lcec.0.y2-axis.srv-ready
    37  bit   OUT          TRUE  lcec.0.y2-axis.srv-remote
    37  bit   IN          FALSE  lcec.0.y2-axis.srv-switch-on
    37  bit   OUT         FALSE  lcec.0.y2-axis.srv-switched-on
    37  float OUT             0  lcec.0.y2-axis.srv-torque-rel
    37  float OUT             0  lcec.0.y2-axis.srv-vel-fb
    37  float OUT             0  lcec.0.y2-axis.srv-vel-fb-rpm
    37  float OUT             0  lcec.0.y2-axis.srv-vel-fb-rpm-abs
    37  float OUT             0  lcec.0.y2-axis.srv-vel-rpm
    37  bit   OUT          TRUE  lcec.0.y2-axis.srv-volt-enabled
    37  bit   OUT         FALSE  lcec.0.y2-axis.srv-warning
    37  bit   OUT         FALSE  lcec.0.y2-axis.srv-zero-speed
    37  bit   OUT         FALSE  lcec.0.z-axis.din-1
    37  bit   OUT         FALSE  lcec.0.z-axis.din-2
    37  bit   OUT         FALSE  lcec.0.z-axis.din-3
    37  bit   OUT         FALSE  lcec.0.z-axis.din-4
    37  bit   OUT         FALSE  lcec.0.z-axis.din-5
    37  bit   OUT         FALSE  lcec.0.z-axis.din-6
    37  bit   OUT         FALSE  lcec.0.z-axis.din-7
    37  bit   OUT         FALSE  lcec.0.z-axis.din-home
    37  bit   OUT         FALSE  lcec.0.z-axis.din-neg-lim
    37  bit   OUT         FALSE  lcec.0.z-axis.din-pos-lim
    37  bit   IN          FALSE  lcec.0.z-axis.dout-d01
    37  bit   IN          FALSE  lcec.0.z-axis.dout-d02
    37  bit   IN          FALSE  lcec.0.z-axis.dout-d03
    37  bit   IN          FALSE  lcec.0.z-axis.dout-d04
    37  u32   I/O    0x00000000  lcec.0.z-axis.enc-ext-hi
    37  u32   I/O    0x0000001A  lcec.0.z-axis.enc-ext-lo
    37  bit   I/O         FALSE  lcec.0.z-axis.enc-index-ena
    37  bit   OUT         FALSE  lcec.0.z-axis.enc-on-home-neg
    37  bit   OUT          TRUE  lcec.0.z-axis.enc-on-home-pos
    37  float OUT  1.788139e-07  lcec.0.z-axis.enc-pos
    37  float OUT  1.549721e-06  lcec.0.z-axis.enc-pos-abs
    37  float OUT  1.549721e-06  lcec.0.z-axis.enc-pos-enc
    37  bit   IN          FALSE  lcec.0.z-axis.enc-pos-reset
    37  s32   OUT            26  lcec.0.z-axis.enc-raw
    37  u32   OUT    0x00000000  lcec.0.z-axis.enc-ref-hi
    37  u32   OUT    0x00000017  lcec.0.z-axis.enc-ref-lo
    37  u32   I/O    0x00000000  lcec.0.z-axis.extenc-ext-hi
    37  u32   I/O    0x00000000  lcec.0.z-axis.extenc-ext-lo
    37  bit   I/O         FALSE  lcec.0.z-axis.extenc-index-ena
    37  bit   OUT          TRUE  lcec.0.z-axis.extenc-on-home-neg
    37  bit   OUT          TRUE  lcec.0.z-axis.extenc-on-home-pos
    37  float OUT             0  lcec.0.z-axis.extenc-pos
    37  float OUT             0  lcec.0.z-axis.extenc-pos-abs
    37  float OUT             0  lcec.0.z-axis.extenc-pos-enc
    37  bit   IN          FALSE  lcec.0.z-axis.extenc-pos-reset
    37  s32   OUT             0  lcec.0.z-axis.extenc-raw
    37  u32   OUT    0x00000000  lcec.0.z-axis.extenc-ref-hi
    37  u32   OUT    0x00000000  lcec.0.z-axis.extenc-ref-lo
    37  bit   OUT          TRUE  lcec.0.z-axis.slave-online
    37  bit   OUT          TRUE  lcec.0.z-axis.slave-oper
    37  bit   OUT         FALSE  lcec.0.z-axis.slave-state-init
    37  bit   OUT          TRUE  lcec.0.z-axis.slave-state-op
    37  bit   OUT         FALSE  lcec.0.z-axis.slave-state-preop
    37  bit   OUT         FALSE  lcec.0.z-axis.slave-state-safeop
    37  bit   OUT          TRUE  lcec.0.z-axis.srv-at-speed
    37  bit   IN          FALSE  lcec.0.z-axis.srv-enable
    37  bit   IN          FALSE  lcec.0.z-axis.srv-enable-volt
    37  bit   OUT         FALSE  lcec.0.z-axis.srv-fault ==> SRV-fault-z
    37  bit   IN          FALSE  lcec.0.z-axis.srv-fault-reset <== machine-is-on
    37  bit   IN          FALSE  lcec.0.z-axis.srv-halt
    37  bit   OUT         FALSE  lcec.0.z-axis.srv-limit-active
    37  bit   OUT          TRUE  lcec.0.z-axis.srv-on-disabled
    37  bit   OUT         FALSE  lcec.0.z-axis.srv-oper-enabled
    37  u32   OUT    0x00000008  lcec.0.z-axis.srv-operation-mode
    37  float IN              0  lcec.0.z-axis.srv-pos-cmd
    37  bit   IN          FALSE  lcec.0.z-axis.srv-quick-stop
    37  bit   OUT          TRUE  lcec.0.z-axis.srv-quick-stoped
    37  bit   OUT         FALSE  lcec.0.z-axis.srv-ready
    37  bit   OUT          TRUE  lcec.0.z-axis.srv-remote
    37  bit   IN          FALSE  lcec.0.z-axis.srv-switch-on
    37  bit   OUT         FALSE  lcec.0.z-axis.srv-switched-on
    37  float OUT             0  lcec.0.z-axis.srv-torque-rel
    37  float OUT             0  lcec.0.z-axis.srv-vel-fb
    37  float OUT             0  lcec.0.z-axis.srv-vel-fb-rpm
    37  float OUT             0  lcec.0.z-axis.srv-vel-fb-rpm-abs
    37  float OUT             0  lcec.0.z-axis.srv-vel-rpm
    37  bit   OUT          TRUE  lcec.0.z-axis.srv-volt-enabled
    37  bit   OUT         FALSE  lcec.0.z-axis.srv-warning
    37  bit   OUT         FALSE  lcec.0.z-axis.srv-zero-speed
    37  bit   OUT          TRUE  lcec.all-op ==> ec-all-op
    34  u32   OUT    0x00000001  lcec.conf.master-count
    34  u32   OUT    0x00000010  lcec.conf.slave-count
    37  bit   OUT          TRUE  lcec.link-up ==> ec-link-up
    37  s32   OUT         16580  lcec.read-all.time
    37  u32   OUT    0x00000010  lcec.slaves-responding ==> ec-slaves-responding
    37  bit   OUT         FALSE  lcec.state-init
    37  bit   OUT          TRUE  lcec.state-op
    37  bit   OUT         FALSE  lcec.state-preop
    37  bit   OUT         FALSE  lcec.state-safeop
    37  s32   OUT         26876  lcec.write-all.time
   109  float IN              0  limit1.spindle.in <== spindle-rpm
   109  float IN           6000  limit1.spindle.max
   109  float IN              0  limit1.spindle.min
   109  float OUT             0  limit1.spindle.out ==> spindle-rpm-limited
   109  s32   OUT           152  limit1.spindle.time
   106  float IN              0  limit2.mql.in
   106  bit   IN          FALSE  limit2.mql.load
   106  float IN          1e+20  limit2.mql.max
   106  float IN          1e+20  limit2.mql.maxv
   106  float IN         -1e+20  limit2.mql.min
   106  float OUT             0  limit2.mql.out
   106  s32   OUT           192  limit2.mql.time
    58  float IN              0  lowpass.feed.in
    58  bit   IN          FALSE  lowpass.feed.load
    58  float OUT             0  lowpass.feed.out
    58  s32   OUT           160  lowpass.feed.time
    58  float IN              0  lowpass.spindle.in
    58  bit   IN          FALSE  lowpass.spindle.load
    58  float OUT             0  lowpass.spindle.out
    58  s32   OUT           108  lowpass.spindle.time
    64  bit   IN           TRUE  lut5.spindleinhibit.in-0 <== DI-ATC-drawbar-sensor
    64  bit   IN          FALSE  lut5.spindleinhibit.in-1 <== DO-ATC-drawbar-actuator
    64  bit   IN          FALSE  lut5.spindleinhibit.in-2 <== DI-ATC-tool-sensor
    64  bit   IN          FALSE  lut5.spindleinhibit.in-3
    64  bit   IN          FALSE  lut5.spindleinhibit.in-4
    64  bit   OUT          TRUE  lut5.spindleinhibit.out ==> spindle-inhibit
    64  s32   OUT           140  lut5.spindleinhibit.time
    64  bit   IN          FALSE  lut5.toolchange.in-0
    64  bit   IN          FALSE  lut5.toolchange.in-1
    64  bit   IN          FALSE  lut5.toolchange.in-2
    64  bit   IN          FALSE  lut5.toolchange.in-3
    64  bit   IN          FALSE  lut5.toolchange.in-4
    64  bit   OUT         FALSE  lut5.toolchange.out
    64  s32   OUT            72  lut5.toolchange.time
   103  bit   IN          FALSE  m_drivealm.force
   103  s32   OUT            40  m_drivealm.time
   103  bit   IN          FALSE  m_drivealm.trigger
   103  bit   IN          FALSE  m_drivewarn.force
   103  s32   OUT            56  m_drivewarn.time
   103  bit   IN          FALSE  m_drivewarn.trigger
   103  bit   IN          FALSE  m_estopext.force
   103  s32   OUT           112  m_estopext.time
   103  bit   IN          FALSE  m_estopext.trigger
   103  bit   IN          FALSE  m_lowpressure.force
   103  s32   OUT            80  m_lowpressure.time
   103  bit   IN          FALSE  m_lowpressure.trigger
   103  bit   IN          FALSE  m_pendantestop.force
   103  s32   OUT            48  m_pendantestop.time
   103  bit   IN          FALSE  m_pendantestop.trigger
   103  bit   IN          FALSE  m_tempwarn.force
   103  s32   OUT            48  m_tempwarn.time
   103  bit   IN          FALSE  m_tempwarn.trigger
   103  bit   IN          FALSE  m_tlsovertravel.force
   103  s32   OUT            72  m_tlsovertravel.time
   103  bit   IN          FALSE  m_tlsovertravel.trigger
   103  bit   IN          FALSE  m_vfderror.force
   103  s32   OUT           168  m_vfderror.time
   103  bit   IN          FALSE  m_vfderror.trigger
    29  s32   OUT           328  motion-command-handler.time
    29  s32   OUT          7996  motion-controller.time
    29  float IN              1  motion.adaptive-feed
    29  float IN              0  motion.analog-in-00 <== carousel_current-position-conv
    29  float IN              0  motion.analog-in-01 <== preppocket
    29  float IN              0  motion.analog-in-02
    29  float IN              0  motion.analog-in-03
    29  float OUT             0  motion.analog-out-00
    29  float OUT             0  motion.analog-out-01
    29  float OUT             0  motion.analog-out-02
    29  float OUT             0  motion.analog-out-03
    29  bit   OUT         FALSE  motion.coord-error
    29  bit   OUT         FALSE  motion.coord-mode
    29  float OUT             0  motion.current-vel
    29  bit   IN          FALSE  motion.digital-in-00 <== carousel_homed
    29  bit   IN          FALSE  motion.digital-in-01 <== carousel_ready
    29  bit   IN          FALSE  motion.digital-in-02 <== DI-ATC-toolpresence
    29  bit   IN          FALSE  motion.digital-in-03 <== DI-ATC-tool-sensor
    29  bit   IN           TRUE  motion.digital-in-04 <== DI-ATC-drawbar-sensor
    29  bit   IN          FALSE  motion.digital-in-05 <== motion-digitial-in-05
    29  bit   IN          FALSE  motion.digital-in-06 <== motion-digitial-in-06
    29  bit   IN          FALSE  motion.digital-in-07 <== motion-digitial-in-07
    29  bit   IN          FALSE  motion.digital-in-08
    29  bit   IN          FALSE  motion.digital-in-09
    29  bit   IN          FALSE  motion.digital-in-10
    29  bit   IN          FALSE  motion.digital-in-11
    29  bit   IN          FALSE  motion.digital-in-12
    29  bit   IN          FALSE  motion.digital-in-13
    29  bit   IN          FALSE  motion.digital-in-14
    29  bit   IN          FALSE  motion.digital-in-15
    29  bit   IN          FALSE  motion.digital-in-16
    29  bit   IN          FALSE  motion.digital-in-17
    29  bit   IN          FALSE  motion.digital-in-18
    29  bit   IN          FALSE  motion.digital-in-19
    29  bit   OUT         FALSE  motion.digital-out-00 ==> DO-CNC-tls-blowoff
    29  bit   OUT         FALSE  motion.digital-out-01 ==> motion-digitial-out-01
    29  bit   OUT         FALSE  motion.digital-out-02 ==> tls-active-signal
    29  bit   OUT         FALSE  motion.digital-out-03 ==> probe-active-signal
    29  bit   OUT         FALSE  motion.digital-out-04 ==> motion-digitial-out-04
    29  bit   OUT         FALSE  motion.digital-out-05 ==> motion-digitial-out-05
    29  bit   OUT         FALSE  motion.digital-out-06 ==> motion-digitial-out-06
    29  bit   OUT         FALSE  motion.digital-out-07 ==> motion-digitial-out-07
    29  bit   OUT         FALSE  motion.digital-out-08
    29  bit   OUT         FALSE  motion.digital-out-09
    29  bit   OUT         FALSE  motion.digital-out-10
    29  bit   OUT         FALSE  motion.digital-out-11
    29  bit   OUT         FALSE  motion.digital-out-12
    29  bit   OUT         FALSE  motion.digital-out-13
    29  bit   OUT         FALSE  motion.digital-out-14
    29  bit   OUT         FALSE  motion.digital-out-15
    29  bit   OUT         FALSE  motion.digital-out-16
    29  bit   OUT         FALSE  motion.digital-out-17
    29  bit   OUT         FALSE  motion.digital-out-18
    29  bit   OUT         FALSE  motion.digital-out-19
    29  float OUT             0  motion.distance-to-go
    29  bit   IN           TRUE  motion.enable
    29  bit   OUT         FALSE  motion.eoffset-active
    29  bit   OUT         FALSE  motion.eoffset-limited
    29  bit   IN          FALSE  motion.feed-hold
    29  float OUT             0  motion.feed-inches-per-minute
    29  float OUT             0  motion.feed-inches-per-second
    29  bit   IN          FALSE  motion.feed-inhibit
    29  float OUT             0  motion.feed-mm-per-minute
    29  float OUT             0  motion.feed-mm-per-second
    29  float OUT             0  motion.feed-upm
    29  bit   IN          FALSE  motion.homing-inhibit
    29  bit   OUT          TRUE  motion.in-position ==> SYS-in-position
    29  bit   OUT         FALSE  motion.is-all-homed
    29  bit   IN          FALSE  motion.jog-inhibit
    29  bit   OUT         FALSE  motion.jog-is-active
    29  bit   IN          FALSE  motion.jog-stop
    29  bit   IN          FALSE  motion.jog-stop-immediate
    29  bit   OUT         FALSE  motion.motion-enabled ==> SYS-machine-is-enabled
    29  s32   OUT             0  motion.motion-type
    29  bit   OUT         FALSE  motion.on-soft-limit
    29  bit   IN          FALSE  motion.probe-input
    29  s32   OUT             0  motion.program-line
    29  float OUT             0  motion.requested-vel
    29  u32   OUT    0x001FF9DC  motion.servo.last-period
    29  bit   OUT         FALSE  motion.teleop-mode
    29  float OUT             0  motion.tooloffset.a
    29  float OUT             0  motion.tooloffset.b
    29  float OUT             0  motion.tooloffset.c
    29  float OUT             0  motion.tooloffset.u
    29  float OUT             0  motion.tooloffset.v
    29  float OUT             0  motion.tooloffset.w
    29  float OUT             0  motion.tooloffset.x
    29  float OUT             0  motion.tooloffset.y
    29  float OUT             0  motion.tooloffset.z
    29  bit   OUT         FALSE  motion.tp-reverse
    70  float IN              0  mux2.mqlvol.in0
    70  float IN              0  mux2.mqlvol.in1
    70  float OUT             0  mux2.mqlvol.out
    70  bit   IN          FALSE  mux2.mqlvol.sel
    70  s32   OUT           228  mux2.mqlvol.time
    73  float IN              0  mux4.ledgreen.in0
    73  float IN              0  mux4.ledgreen.in1
    73  float IN              0  mux4.ledgreen.in2
    73  float IN              0  mux4.ledgreen.in3
    73  float OUT             0  mux4.ledgreen.out
    73  bit   IN          FALSE  mux4.ledgreen.sel0
    73  bit   IN          FALSE  mux4.ledgreen.sel1
    73  s32   OUT           100  mux4.ledgreen.time
    73  float IN              0  mux4.mql.in0
    73  float IN              0  mux4.mql.in1
    73  float IN              0  mux4.mql.in2
    73  float IN              0  mux4.mql.in3
    73  float OUT             0  mux4.mql.out
    73  bit   IN          FALSE  mux4.mql.sel0
    73  bit   IN          FALSE  mux4.mql.sel1
    73  s32   OUT            80  mux4.mql.time
    76  float IN              0  mux8.atcstatusled.in0
    76  float IN              0  mux8.atcstatusled.in1
    76  float IN              0  mux8.atcstatusled.in2
    76  float IN              0  mux8.atcstatusled.in3
    76  float IN              0  mux8.atcstatusled.in4
    76  float IN              0  mux8.atcstatusled.in5
    76  float IN              0  mux8.atcstatusled.in6
    76  float IN              0  mux8.atcstatusled.in7
    76  float OUT             0  mux8.atcstatusled.out
    76  bit   IN          FALSE  mux8.atcstatusled.sel0
    76  bit   IN          FALSE  mux8.atcstatusled.sel1
    76  bit   IN          FALSE  mux8.atcstatusled.sel2
    76  s32   OUT           188  mux8.atcstatusled.time
    79  bit   IN          FALSE  not.atcledfast.in
    79  bit   OUT          TRUE  not.atcledfast.out
    79  s32   OUT            72  not.atcledfast.time
    79  bit   IN          FALSE  not.atcledslow.in
    79  bit   OUT          TRUE  not.atcledslow.out
    79  s32   OUT           196  not.atcledslow.time
    79  bit   IN           TRUE  not.estop.in <== emc-enable-groot-error
    79  bit   OUT         FALSE  not.estop.out ==> DO-HMI-light-red
    79  s32   OUT            56  not.estop.time
    79  bit   IN          FALSE  not.estoplight.in
    79  bit   OUT          TRUE  not.estoplight.out
    79  s32   OUT            32  not.estoplight.time
    79  bit   IN          FALSE  not.ledgreen.in
    79  bit   OUT          TRUE  not.ledgreen.out
    79  s32   OUT            76  not.ledgreen.time
    79  bit   IN           TRUE  not.pbtime.in <== idle-on
    79  bit   OUT         FALSE  not.pbtime.out ==> cycle-timer
    79  s32   OUT            28  not.pbtime.time
    79  bit   IN          FALSE  not.pdntestop.in <== pdtn.estop-toggle-invert
    79  bit   OUT          TRUE  not.pdntestop.out ==> pendant-estop
    79  s32   OUT            28  not.pdntestop.time
    79  bit   IN          FALSE  not.spindleinhibit.in
    79  bit   OUT          TRUE  not.spindleinhibit.out
    79  s32   OUT            36  not.spindleinhibit.time
    46  float IN              0  offset.feed.fb-in
    46  float OUT             0  offset.feed.fb-out
    46  float IN              0  offset.feed.in
    46  float IN              0  offset.feed.offset
    46  float OUT             0  offset.feed.out
    46  s32   OUT             0  offset.feed.update-feedback.time
    46  s32   OUT             0  offset.feed.update-output.time
    46  float IN              0  offset.ntc.fb-in <== AI-SYS-fieldvoltage
    46  float OUT    -0.3989685  offset.ntc.fb-out ==> ntc-voltage-drop
    46  float IN              0  offset.ntc.in
    46  float IN      0.3989685  offset.ntc.offset <== AI-ATC-temp-sensor
    46  float OUT             0  offset.ntc.out
    46  s32   OUT           116  offset.ntc.update-feedback.time
    46  s32   OUT             0  offset.ntc.update-output.time
    46  float IN              0  offset.rapid.fb-in
    46  float OUT             0  offset.rapid.fb-out
    46  float IN              0  offset.rapid.in
    46  float IN              0  offset.rapid.offset
    46  float OUT             0  offset.rapid.out
    46  s32   OUT             0  offset.rapid.update-feedback.time
    46  s32   OUT             0  offset.rapid.update-output.time
    46  float IN              0  offset.spindle.fb-in
    46  float OUT             0  offset.spindle.fb-out
    46  float IN              0  offset.spindle.in
    46  float IN              0  offset.spindle.offset
    46  float OUT             0  offset.spindle.out
    46  s32   OUT             0  offset.spindle.update-feedback.time
    46  s32   OUT             0  offset.spindle.update-output.time
   118  bit   IN          FALSE  oneshot.mql.in
   118  bit   OUT         FALSE  oneshot.mql.out
   118  bit   OUT          TRUE  oneshot.mql.out-not
   118  bit   IN          FALSE  oneshot.mql.reset
   118  s32   OUT           196  oneshot.mql.time
   118  float OUT             0  oneshot.mql.time-left
   118  float IN              0  oneshot.mql.width
    85  bit   IN          FALSE  or.auto.in0
    85  bit   IN          FALSE  or.auto.in1 <== pdnt.mode.auto
    85  bit   OUT         FALSE  or.auto.out
    85  s32   OUT            28  or.auto.time
    85  bit   IN          FALSE  or.externalprogram.in0
    85  bit   IN          FALSE  or.externalprogram.in1
    85  bit   OUT         FALSE  or.externalprogram.out
    85  s32   OUT            28  or.externalprogram.time
    85  bit   IN          FALSE  or.floodin.in0
    85  bit   IN          FALSE  or.floodin.in1
    85  bit   OUT         FALSE  or.floodin.out
    85  s32   OUT            28  or.floodin.time
    85  bit   IN          FALSE  or.mistflood.in0
    85  bit   IN          FALSE  or.mistflood.in1
    85  bit   OUT         FALSE  or.mistflood.out
    85  s32   OUT            64  or.mistflood.time
    85  bit   IN          FALSE  or.probe.in0
    85  bit   IN          FALSE  or.probe.in1
    85  bit   OUT         FALSE  or.probe.out
    85  s32   OUT            88  or.probe.time
    85  bit   IN          FALSE  or.program-pause.in0
    85  bit   IN          FALSE  or.program-pause.in1 <== pdnt.program.pause
    85  bit   OUT         FALSE  or.program-pause.out
    85  s32   OUT           156  or.program-pause.time
    85  bit   IN          FALSE  or.program-resume.in0
    85  bit   IN          FALSE  or.program-resume.in1 <== pdnt.program.resume
    85  bit   OUT         FALSE  or.program-resume.out
    85  s32   OUT            56  or.program-resume.time
    85  bit   IN          FALSE  or.program-run.in0
    85  bit   IN          FALSE  or.program-run.in1 <== pdnt.program.run
    85  bit   OUT         FALSE  or.program-run.out
    85  s32   OUT           200  or.program-run.time
    85  bit   IN          FALSE  or.program-stop.in0
    85  bit   IN          FALSE  or.program-stop.in1 <== pdnt.program.stop
    85  bit   OUT         FALSE  or.program-stop.out
    85  s32   OUT            28  or.program-stop.time
    85  bit   IN          FALSE  or.spindle-auto-cone-clean.in0
    85  bit   IN          FALSE  or.spindle-auto-cone-clean.in1
    85  bit   OUT         FALSE  or.spindle-auto-cone-clean.out
    85  s32   OUT            32  or.spindle-auto-cone-clean.time
    85  bit   IN          FALSE  or.spindle-auto-drawbar.in0
    85  bit   IN          FALSE  or.spindle-auto-drawbar.in1
    85  bit   OUT         FALSE  or.spindle-auto-drawbar.out
    85  s32   OUT            92  or.spindle-auto-drawbar.time
    43  float IN              0  pid.a.Dgain
    43  float IN              0  pid.a.FF0
    43  float IN              0  pid.a.FF1
    43  float IN              0  pid.a.FF2
    43  float IN              0  pid.a.FF3
    43  float IN              0  pid.a.Igain
    43  float IN              1  pid.a.Pgain
    43  float IN              0  pid.a.bias
    43  float IN              0  pid.a.command
    43  float IN              0  pid.a.command-deriv
    43  float IN              0  pid.a.deadband
    43  s32   OUT           180  pid.a.do-pid-calcs.time
    43  bit   IN          FALSE  pid.a.enable
    43  float OUT             0  pid.a.error
    43  bit   IN           TRUE  pid.a.error-previous-target
    43  float IN              0  pid.a.feedback
    43  float IN              0  pid.a.feedback-deriv
    43  bit   IN          FALSE  pid.a.index-enable
    43  float IN              0  pid.a.maxcmdD
    43  float IN              0  pid.a.maxcmdDD
    43  float IN              0  pid.a.maxcmdDDD
    43  float IN              0  pid.a.maxerror
    43  float IN              0  pid.a.maxerrorD
    43  float IN              0  pid.a.maxerrorI
    43  float IN              0  pid.a.maxoutput
    43  float OUT             0  pid.a.output
    43  bit   OUT         FALSE  pid.a.saturated
    43  s32   OUT             0  pid.a.saturated-count
    43  float OUT             0  pid.a.saturated-s
    43  u32   I/O    0x00000032  pid.a.tune-cycles
    43  float I/O           0.5  pid.a.tune-effort
    43  bit   IN          FALSE  pid.a.tune-mode
    43  bit   I/O         FALSE  pid.a.tune-start
    43  u32   I/O    0x00000000  pid.a.tune-type
    43  float IN              0  pid.x.Dgain
    43  float IN              0  pid.x.FF0
    43  float IN              0  pid.x.FF1
    43  float IN              0  pid.x.FF2
    43  float IN              0  pid.x.FF3
    43  float IN              0  pid.x.Igain
    43  float IN              1  pid.x.Pgain
    43  float IN              0  pid.x.bias
    43  float IN              0  pid.x.command
    43  float IN              0  pid.x.command-deriv
    43  float IN              0  pid.x.deadband
    43  s32   OUT           588  pid.x.do-pid-calcs.time
    43  bit   IN          FALSE  pid.x.enable
    43  float OUT             0  pid.x.error
    43  bit   IN           TRUE  pid.x.error-previous-target
    43  float IN              0  pid.x.feedback
    43  float IN              0  pid.x.feedback-deriv
    43  bit   IN          FALSE  pid.x.index-enable
    43  float IN              0  pid.x.maxcmdD
    43  float IN              0  pid.x.maxcmdDD
    43  float IN              0  pid.x.maxcmdDDD
    43  float IN              0  pid.x.maxerror
    43  float IN              0  pid.x.maxerrorD
    43  float IN              0  pid.x.maxerrorI
    43  float IN              0  pid.x.maxoutput
    43  float OUT             0  pid.x.output
    43  bit   OUT         FALSE  pid.x.saturated
    43  s32   OUT             0  pid.x.saturated-count
    43  float OUT             0  pid.x.saturated-s
    43  u32   I/O    0x00000032  pid.x.tune-cycles
    43  float I/O           0.5  pid.x.tune-effort
    43  bit   IN          FALSE  pid.x.tune-mode
    43  bit   I/O         FALSE  pid.x.tune-start
    43  u32   I/O    0x00000000  pid.x.tune-type
    43  float IN              0  pid.y1.Dgain
    43  float IN              0  pid.y1.FF0
    43  float IN              0  pid.y1.FF1
    43  float IN              0  pid.y1.FF2
    43  float IN              0  pid.y1.FF3
    43  float IN              0  pid.y1.Igain
    43  float IN              1  pid.y1.Pgain
    43  float IN              0  pid.y1.bias
    43  float IN              0  pid.y1.command
    43  float IN              0  pid.y1.command-deriv
    43  float IN              0  pid.y1.deadband
    43  s32   OUT           164  pid.y1.do-pid-calcs.time
    43  bit   IN          FALSE  pid.y1.enable
    43  float OUT             0  pid.y1.error
    43  bit   IN           TRUE  pid.y1.error-previous-target
    43  float IN              0  pid.y1.feedback
    43  float IN              0  pid.y1.feedback-deriv
    43  bit   IN          FALSE  pid.y1.index-enable
    43  float IN              0  pid.y1.maxcmdD
    43  float IN              0  pid.y1.maxcmdDD
    43  float IN              0  pid.y1.maxcmdDDD
    43  float IN              0  pid.y1.maxerror
    43  float IN              0  pid.y1.maxerrorD
    43  float IN              0  pid.y1.maxerrorI
